x,y,z
150.14757690429687,86.38563598632813,33.099430084228516
203.32000000000002,88.09,32.5
149.87290771484376,89.28956848144531,33.17046356201172
152.91661743164065,90.78329803466798,33.41938400268555
221.98195068359377,91.66187866210937,33.06018829345703
153.72752746582032,93.26408752441407,32.96320724487305
234.81826416015625,93.95707763671875,32.916439056396484
157.62012023925783,94.10417572021485,33.3056755065918
240.073955078125,94.7449722290039,33.406978607177734
212.54361206054688,96.77641662597657,33.09650421142578
170.85208312988283,100.37863861083984,32.876502990722656
209.88639892578126,101.1784375,32.8011360168457
148.25073669433596,103.11977844238282,32.82404327392578
297.54037597656253,106.98673065185547,33.60919189453125
35.73861541748047,107.55805267333984,32.92781448364258
105.10293182373047,108.57788452148438,33.061424255371094
291.1041943359375,108.97588531494141,32.430389404296875
96.5264404296875,110.68517669677735,33.068363189697266
82.915,110.86,33.0
36.534441528320315,111.46100555419922,32.81285858154297
299.8947314453125,112.65373046875,33.52479934692383
304.06064575195313,113.33706939697267,32.4780158996582
275.9781005859375,114.97142547607423,32.603363037109375
46.230000000000004,115.575,33.5
298.885,116.265,32.5
259.99158447265626,116.99775299072266,32.972530364990234
222.41,117.185,33.0
259.07439208984374,117.48295135498047,33.616783142089844
235.23887329101564,118.06298400878907,32.88716125488281
53.59,118.56500000000001,32.5
326.86871704101566,119.39191345214844,32.96605682373047
7.766850929260254,119.34694946289063,32.87913513183594
177.33,120.98,32.5
291.295,121.44000000000001,33.0
212.61447631835938,129.14116760253907,33.48118591308594
290.2195141601563,129.75283508300782,32.992549896240234
209.01033813476565,132.35549621582032,32.58602523803711
268.61029541015625,133.9941619873047,33.021907806396484
289.5358874511719,134.57619506835937,32.80825424194336
34.73559417724609,134.75911132812502,33.07554244995117
350.5160693359375,135.1515319824219,32.58024215698242
307.43169555664065,135.3745831298828,33.515235900878906
218.40725036621095,136.06479370117188,32.741966247558594
354.5757995605469,136.27521057128908,33.04298400878906
309.46500000000003,136.62,33.0
321.24458251953126,137.60173950195312,33.60187911987305
37.02872955322266,138.00421142578125,32.91194152832031
327.29,138.23000000000002,32.5
207.69,138.46,33.0
119.48891662597657,139.42662048339844,32.76423263549805
149.38500000000002,140.185,33.0
346.39476806640624,139.71188842773438,33.796119689941406
244.3709851074219,140.67466247558593,32.96355056762695
112.55542175292967,143.04033264160157,33.22618865966797
143.74722045898437,144.0153057861328,33.16112518310547
337.065,146.28,33.5
124.32295959472657,147.12906555175783,33.0748291015625
7.47388484954834,149.15123779296874,32.938419342041016
156.16300903320314,149.24099731445312,33.40994644165039
14.607595291137695,149.4590087890625,32.92909240722656
198.6005780029297,150.6376043701172,33.043975830078125
58.42,155.25,33.5
329.53087158203124,155.84390930175783,33.05326843261719
54.145718688964855,158.02409423828126,33.05596923828125
62.523760681152346,158.8038116455078,32.80226135253906
337.1888159179688,159.38750122070314,33.64974594116211
125.81065979003907,160.55123046875002,32.684814453125
100.41416900634766,162.92720458984377,32.52783966064453
11.915643157958986,163.6989343261719,33.55253601074219
129.10500549316407,168.9067694091797,32.94760513305664
309.80918579101564,168.96250061035158,32.997798919677734
128.41076599121095,169.46214416503906,33.002113342285156
20.179945068359377,171.67638549804687,32.61593246459961
10.098344497680664,172.93279418945312,32.87632751464844
25.665263977050778,174.33319152832033,33.00054168701172
96.22707122802734,179.64322387695313,33.22787094116211
346.3409460449219,180.44183654785158,33.03887176513672
177.79000000000002,182.275,33.0
177.56480102539064,183.47504577636718,32.64509582519531
30.653434600830078,183.6250146484375,33.13035583496094
287.23425903320316,184.48494567871094,32.97404098510742
46.50233535766602,186.42981018066408,34.6615104675293
286.81906860351563,186.2686950683594,33.548545837402344
45.16853469848633,187.10867797851563,33.04791259765625
355.47903808593753,187.46401000976564,33.45158767700195
235.3807421875,187.4712255859375,32.96666717529297
335.34000000000003,192.05,33.0
114.45044403076173,192.7888104248047,32.63526916503906
64.745,195.845,33.0
153.065,197.34,33.0
164.68,197.34,33.0
182.87413146972656,198.60592651367188,32.87643051147461
55.45219772338867,199.46282531738282,32.933746337890625
237.245,201.71,33.0
34.61787429809571,202.21624145507815,32.84605026245117
82.21894958496094,202.82866699218752,33.403846740722656
248.59628051757812,202.99729248046876,32.742794036865234
18.30022430419922,203.09708923339844,32.65427780151367
259.7164099121094,203.6599462890625,33.33711624145508
60.04106903076172,204.4379089355469,32.76642608642578
37.689439086914064,205.88029418945314,32.77012634277344
300.51664672851564,205.89454284667968,33.3571891784668
75.31144622802735,208.11183044433594,32.54126739501953
